uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,8
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,15
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
DF,PNEUMONIA,DOMICILIO,"70 - 79",F,2
DF,PNEUMONIA,HOSPITAL,"70 - 79",F,42
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,60
DF,PNEUMONIA,OUTRO,"70 - 79",F,3
DF,PNEUMONIA,OUTRO,"70 - 79",M,2
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
DF,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
DF,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,56
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,42
DF,SEPTICEMIA,OUTRO,"70 - 79",M,5
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
DF,SRAG,HOSPITAL,"70 - 79",M,1
ES,OUTRAS,DOMICILIO,"70 - 79",F,67
ES,OUTRAS,DOMICILIO,"70 - 79",M,82
ES,OUTRAS,HOSPITAL,"70 - 79",F,156
ES,OUTRAS,HOSPITAL,"70 - 79",M,152
ES,OUTRAS,IGNORADO,"70 - 79",M,1
ES,OUTRAS,OUTRO,"70 - 79",F,7
ES,OUTRAS,OUTRO,"70 - 79",M,2
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
ES,OUTRAS,VIA_PUBLICA,"70 - 79",F,4
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,5
ES,COVID,DOMICILIO,"70 - 79",F,1
ES,COVID,DOMICILIO,"70 - 79",M,4
ES,COVID,HOSPITAL,"70 - 79",F,187
ES,COVID,HOSPITAL,"70 - 79",I,1
ES,COVID,HOSPITAL,"70 - 79",M,262
ES,COVID,OUTRO,"70 - 79",F,1
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,11
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,6
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,12
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,23
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,6
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,13
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,53
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,69
ES,PNEUMONIA,OUTRO,"70 - 79",F,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,5
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,6
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,65
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,65
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
ES,SRAG,HOSPITAL,"70 - 79",F,12
ES,SRAG,HOSPITAL,"70 - 79",M,8
GO,OUTRAS,DOMICILIO,"70 - 79",F,69
GO,OUTRAS,DOMICILIO,"70 - 79",M,101
GO,OUTRAS,HOSPITAL,"70 - 79",F,150
GO,OUTRAS,HOSPITAL,"70 - 79",M,191
GO,OUTRAS,IGNORADO,"70 - 79",F,4
GO,OUTRAS,IGNORADO,"70 - 79",M,6
GO,OUTRAS,OUTRO,"70 - 79",F,20
GO,OUTRAS,OUTRO,"70 - 79",M,30
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,32
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,44
GO,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
GO,COVID,DOMICILIO,"70 - 79",F,5
GO,COVID,DOMICILIO,"70 - 79",M,7
GO,COVID,HOSPITAL,"70 - 79",F,270
GO,COVID,HOSPITAL,"70 - 79",M,370
GO,COVID,IGNORADO,"70 - 79",F,5
GO,COVID,IGNORADO,"70 - 79",M,4
GO,COVID,OUTRO,"70 - 79",F,2
GO,COVID,OUTRO,"70 - 79",M,4
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,25
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,31
GO,COVID,VIA_PUBLICA,"70 - 79",M,1
GO,INDETERMINADA,DOMICILIO,"70 - 79",F,1
GO,INDETERMINADA,HOSPITAL,"70 - 79",F,2
GO,INDETERMINADA,HOSPITAL,"70 - 79",M,1
GO,INDETERMINADA,OUTRO,"70 - 79",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,18
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,26
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,44
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,49
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,10
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,8
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
GO,PNEUMONIA,DOMICILIO,"70 - 79",F,6
GO,PNEUMONIA,DOMICILIO,"70 - 79",M,4
GO,PNEUMONIA,HOSPITAL,"70 - 79",F,107
GO,PNEUMONIA,HOSPITAL,"70 - 79",M,135
GO,PNEUMONIA,IGNORADO,"70 - 79",F,3
GO,PNEUMONIA,IGNORADO,"70 - 79",M,2
GO,PNEUMONIA,OUTRO,"70 - 79",M,3
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,14
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,11
GO,SEPTICEMIA,DOMICILIO,"70 - 79",F,2
GO,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
GO,SEPTICEMIA,HOSPITAL,"70 - 79",F,91
GO,SEPTICEMIA,HOSPITAL,"70 - 79",M,68
GO,SEPTICEMIA,IGNORADO,"70 - 79",M,1
GO,SEPTICEMIA,OUTRO,"70 - 79",F,3
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
GO,SRAG,HOSPITAL,"70 - 79",F,1
GO,SRAG,HOSPITAL,"70 - 79",M,4
MA,OUTRAS,DOMICILIO,"70 - 79",F,69
MA,OUTRAS,DOMICILIO,"70 - 79",M,122
MA,OUTRAS,HOSPITAL,"70 - 79",F,109
MA,OUTRAS,HOSPITAL,"70 - 79",M,175
MA,OUTRAS,IGNORADO,"70 - 79",F,2
MA,OUTRAS,IGNORADO,"70 - 79",M,1
MA,OUTRAS,OUTRO,"70 - 79",F,3
MA,OUTRAS,OUTRO,"70 - 79",M,12
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
MA,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
MA,OUTRAS,VIA_PUBLICA,"70 - 79",M,5
MA,COVID,DOMICILIO,"70 - 79",F,1
MA,COVID,DOMICILIO,"70 - 79",M,1
MA,COVID,HOSPITAL,"70 - 79",F,56
MA,COVID,HOSPITAL,"70 - 79",M,92
MA,COVID,IGNORADO,"70 - 79",M,2
MA,COVID,OUTRO,"70 - 79",F,2
MA,COVID,OUTRO,"70 - 79",M,2
MA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MA,COVID,VIA_PUBLICA,"70 - 79",F,1
MA,INDETERMINADA,DOMICILIO,"70 - 79",F,1
MA,INDETERMINADA,DOMICILIO,"70 - 79",M,3
MA,INDETERMINADA,HOSPITAL,"70 - 79",F,1
MA,INDETERMINADA,HOSPITAL,"70 - 79",M,3
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,9
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,7
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,25
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,30
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
MA,PNEUMONIA,DOMICILIO,"70 - 79",F,5
MA,PNEUMONIA,DOMICILIO,"70 - 79",M,7
MA,PNEUMONIA,HOSPITAL,"70 - 79",F,32
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,39
MA,PNEUMONIA,IGNORADO,"70 - 79",M,2
MA,PNEUMONIA,OUTRO,"70 - 79",M,2
MA,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
MA,SEPTICEMIA,DOMICILIO,"70 - 79",M,3
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,32
MA,SEPTICEMIA,HOSPITAL,"70 - 79",M,40
MA,SRAG,DOMICILIO,"70 - 79",M,1
MA,SRAG,HOSPITAL,"70 - 79",F,6
MA,SRAG,HOSPITAL,"70 - 79",M,14
MG,OUTRAS,DOMICILIO,"70 - 79",F,427
MG,OUTRAS,DOMICILIO,"70 - 79",M,557
MG,OUTRAS,HOSPITAL,"70 - 79",F,720
MG,OUTRAS,HOSPITAL,"70 - 79",M,871
MG,OUTRAS,IGNORADO,"70 - 79",F,28
MG,OUTRAS,IGNORADO,"70 - 79",I,1
MG,OUTRAS,IGNORADO,"70 - 79",M,42
MG,OUTRAS,OUTRO,"70 - 79",F,19
MG,OUTRAS,OUTRO,"70 - 79",M,33
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,102
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,98
MG,OUTRAS,VIA_PUBLICA,"70 - 79",F,9
MG,OUTRAS,VIA_PUBLICA,"70 - 79",M,27
MG,COVID,DOMICILIO,"70 - 79",F,13
MG,COVID,DOMICILIO,"70 - 79",M,28
MG,COVID,HOSPITAL,"70 - 79",F,960
MG,COVID,HOSPITAL,"70 - 79",M,1240
MG,COVID,IGNORADO,"70 - 79",F,21
MG,COVID,IGNORADO,"70 - 79",M,29
MG,COVID,OUTRO,"70 - 79",F,7
MG,COVID,OUTRO,"70 - 79",M,5
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,64
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,77
MG,COVID,VIA_PUBLICA,"70 - 79",F,3
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,18
MG,INDETERMINADA,DOMICILIO,"70 - 79",M,26
MG,INDETERMINADA,HOSPITAL,"70 - 79",F,8
MG,INDETERMINADA,HOSPITAL,"70 - 79",M,8
MG,INDETERMINADA,IGNORADO,"70 - 79",F,4
MG,INDETERMINADA,IGNORADO,"70 - 79",M,1
MG,INDETERMINADA,OUTRO,"70 - 79",M,1
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,2
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,42
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,29
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,144
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,148
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,4
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,4
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,18
MG,PNEUMONIA,DOMICILIO,"70 - 79",F,11
MG,PNEUMONIA,DOMICILIO,"70 - 79",M,22
MG,PNEUMONIA,HOSPITAL,"70 - 79",F,277
MG,PNEUMONIA,HOSPITAL,"70 - 79",M,392
MG,PNEUMONIA,IGNORADO,"70 - 79",F,5
MG,PNEUMONIA,IGNORADO,"70 - 79",M,12
MG,PNEUMONIA,OUTRO,"70 - 79",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,16
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,22
MG,SEPTICEMIA,DOMICILIO,"70 - 79",F,10
MG,SEPTICEMIA,DOMICILIO,"70 - 79",M,10
MG,SEPTICEMIA,HOSPITAL,"70 - 79",F,342
MG,SEPTICEMIA,HOSPITAL,"70 - 79",M,368
MG,SEPTICEMIA,IGNORADO,"70 - 79",F,4
MG,SEPTICEMIA,IGNORADO,"70 - 79",M,11
MG,SEPTICEMIA,OUTRO,"70 - 79",M,4
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,26
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,19
MG,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
MG,SRAG,DOMICILIO,"70 - 79",F,1
MG,SRAG,DOMICILIO,"70 - 79",M,2
MG,SRAG,HOSPITAL,"70 - 79",F,15
MG,SRAG,HOSPITAL,"70 - 79",M,25
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,5
MS,OUTRAS,DOMICILIO,"70 - 79",F,37
MS,OUTRAS,DOMICILIO,"70 - 79",M,62
MS,OUTRAS,HOSPITAL,"70 - 79",F,91
MS,OUTRAS,HOSPITAL,"70 - 79",M,113
MS,OUTRAS,OUTRO,"70 - 79",M,5
MS,OUTRAS,POSTO_SAUDE,"70 - 79",F,2
MS,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
MS,OUTRAS,VIA_PUBLICA,"70 - 79",M,5
MS,COVID,DOMICILIO,"70 - 79",F,1
MS,COVID,DOMICILIO,"70 - 79",M,1
MS,COVID,HOSPITAL,"70 - 79",F,145
MS,COVID,HOSPITAL,"70 - 79",M,177
MS,COVID,VIA_PUBLICA,"70 - 79",F,1
MS,INDETERMINADA,HOSPITAL,"70 - 79",F,1
MS,INDETERMINADA,POSTO_SAUDE,"70 - 79",F,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,4
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,7
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,22
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,22
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",F,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",M,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
MS,PNEUMONIA,DOMICILIO,"70 - 79",M,2
MS,PNEUMONIA,HOSPITAL,"70 - 79",F,42
MS,PNEUMONIA,HOSPITAL,"70 - 79",M,56
MS,PNEUMONIA,POSTO_SAUDE,"70 - 79",M,1
MS,SEPTICEMIA,DOMICILIO,"70 - 79",F,3
MS,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
MS,SEPTICEMIA,HOSPITAL,"70 - 79",F,46
MS,SEPTICEMIA,HOSPITAL,"70 - 79",M,33
MS,SEPTICEMIA,OUTRO,"70 - 79",F,1
MS,SRAG,HOSPITAL,"70 - 79",F,1
MS,SRAG,HOSPITAL,"70 - 79",M,2
MT,OUTRAS,DOMICILIO,"70 - 79",F,16
MT,OUTRAS,DOMICILIO,"70 - 79",M,43
MT,OUTRAS,HOSPITAL,"70 - 79",F,50
MT,OUTRAS,HOSPITAL,"70 - 79",M,73
MT,OUTRAS,IGNORADO,"70 - 79",F,37
MT,OUTRAS,IGNORADO,"70 - 79",M,61
MT,OUTRAS,OUTRO,"70 - 79",F,7
MT,OUTRAS,OUTRO,"70 - 79",M,6
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MT,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
MT,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
MT,COVID,DOMICILIO,"70 - 79",M,1
MT,COVID,HOSPITAL,"70 - 79",F,80
MT,COVID,HOSPITAL,"70 - 79",M,104
MT,COVID,IGNORADO,"70 - 79",F,73
MT,COVID,IGNORADO,"70 - 79",M,66
MT,COVID,OUTRO,"70 - 79",F,3
MT,COVID,OUTRO,"70 - 79",M,1
MT,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MT,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MT,COVID,VIA_PUBLICA,"70 - 79",M,2
MT,INDETERMINADA,DOMICILIO,"70 - 79",M,1
MT,INDETERMINADA,IGNORADO,"70 - 79",M,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,13
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",I,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,11
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,11
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,10
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,3
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MT,PNEUMONIA,HOSPITAL,"70 - 79",F,14
MT,PNEUMONIA,HOSPITAL,"70 - 79",M,28
MT,PNEUMONIA,IGNORADO,"70 - 79",F,8
MT,PNEUMONIA,IGNORADO,"70 - 79",M,12
MT,PNEUMONIA,OUTRO,"70 - 79",F,1
MT,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
MT,SEPTICEMIA,HOSPITAL,"70 - 79",F,19
MT,SEPTICEMIA,HOSPITAL,"70 - 79",M,18
MT,SEPTICEMIA,IGNORADO,"70 - 79",F,18
MT,SEPTICEMIA,IGNORADO,"70 - 79",M,13
MT,SEPTICEMIA,OUTRO,"70 - 79",F,1
MT,SEPTICEMIA,OUTRO,"70 - 79",M,1
MT,SRAG,AMBULANCIA,"70 - 79",M,1
MT,SRAG,HOSPITAL,"70 - 79",M,2
MT,SRAG,IGNORADO,"70 - 79",F,1
MT,SRAG,IGNORADO,"70 - 79",M,1
PA,OUTRAS,DOMICILIO,"70 - 79",F,56
PA,OUTRAS,DOMICILIO,"70 - 79",M,112
PA,OUTRAS,HOSPITAL,"70 - 79",F,78
PA,OUTRAS,HOSPITAL,"70 - 79",M,86
PA,OUTRAS,IGNORADO,"70 - 79",F,2
PA,OUTRAS,IGNORADO,"70 - 79",M,1
PA,OUTRAS,OUTRO,"70 - 79",F,1
PA,OUTRAS,OUTRO,"70 - 79",M,12
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,8
PA,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
PA,OUTRAS,VIA_PUBLICA,"70 - 79",M,8
PA,COVID,DOMICILIO,"70 - 79",F,3
PA,COVID,DOMICILIO,"70 - 79",M,6
PA,COVID,HOSPITAL,"70 - 79",F,136
PA,COVID,HOSPITAL,"70 - 79",M,194
PA,COVID,IGNORADO,"70 - 79",M,1
PA,COVID,OUTRO,"70 - 79",F,2
PA,COVID,OUTRO,"70 - 79",M,4
PA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,6
PA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
PA,COVID,VIA_PUBLICA,"70 - 79",M,1
PA,INDETERMINADA,DOMICILIO,"70 - 79",F,2
PA,INDETERMINADA,DOMICILIO,"70 - 79",M,3
PA,INDETERMINADA,OUTRO,"70 - 79",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,5
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,7
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,17
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,28
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
PA,PNEUMONIA,DOMICILIO,"70 - 79",F,3
PA,PNEUMONIA,DOMICILIO,"70 - 79",M,3
PA,PNEUMONIA,HOSPITAL,"70 - 79",F,49
PA,PNEUMONIA,HOSPITAL,"70 - 79",M,50
PA,PNEUMONIA,OUTRO,"70 - 79",M,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
PA,SEPTICEMIA,DOMICILIO,"70 - 79",F,2
PA,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
PA,SEPTICEMIA,HOSPITAL,"70 - 79",F,27
PA,SEPTICEMIA,HOSPITAL,"70 - 79",M,38
PA,SEPTICEMIA,OUTRO,"70 - 79",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PA,SRAG,DOMICILIO,"70 - 79",M,1
PA,SRAG,HOSPITAL,"70 - 79",F,5
PA,SRAG,HOSPITAL,"70 - 79",M,5
PB,OUTRAS,DOMICILIO,"70 - 79",F,106
PB,OUTRAS,DOMICILIO,"70 - 79",M,167
PB,OUTRAS,HOSPITAL,"70 - 79",F,117
PB,OUTRAS,HOSPITAL,"70 - 79",M,143
PB,OUTRAS,OUTRO,"70 - 79",F,6
PB,OUTRAS,OUTRO,"70 - 79",M,8
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
PB,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
PB,OUTRAS,VIA_PUBLICA,"70 - 79",M,6
PB,COVID,DOMICILIO,"70 - 79",F,1
PB,COVID,DOMICILIO,"70 - 79",M,1
PB,COVID,HOSPITAL,"70 - 79",F,110
PB,COVID,HOSPITAL,"70 - 79",M,143
PB,COVID,OUTRO,"70 - 79",F,3
PB,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,7
PB,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
PB,COVID,VIA_PUBLICA,"70 - 79",F,1
PB,INDETERMINADA,DOMICILIO,"70 - 79",F,2
PB,INDETERMINADA,DOMICILIO,"70 - 79",M,4
PB,INDETERMINADA,HOSPITAL,"70 - 79",M,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,12
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,13
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,37
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,28
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
PB,PNEUMONIA,DOMICILIO,"70 - 79",F,2
PB,PNEUMONIA,DOMICILIO,"70 - 79",M,7
PB,PNEUMONIA,HOSPITAL,"70 - 79",F,62
PB,PNEUMONIA,HOSPITAL,"70 - 79",M,59
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
PB,SEPTICEMIA,DOMICILIO,"70 - 79",F,5
PB,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
PB,SEPTICEMIA,HOSPITAL,"70 - 79",F,74
PB,SEPTICEMIA,HOSPITAL,"70 - 79",M,58
PB,SEPTICEMIA,OUTRO,"70 - 79",F,2
PB,SEPTICEMIA,OUTRO,"70 - 79",M,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
PB,SRAG,DOMICILIO,"70 - 79",F,1
PB,SRAG,HOSPITAL,"70 - 79",F,3
PB,SRAG,HOSPITAL,"70 - 79",M,10
PE,OUTRAS,DOMICILIO,"70 - 79",F,202
PE,OUTRAS,DOMICILIO,"70 - 79",M,275
PE,OUTRAS,HOSPITAL,"70 - 79",F,323
PE,OUTRAS,HOSPITAL,"70 - 79",I,2
PE,OUTRAS,HOSPITAL,"70 - 79",M,376
PE,OUTRAS,IGNORADO,"70 - 79",F,5
PE,OUTRAS,IGNORADO,"70 - 79",M,3
PE,OUTRAS,OUTRO,"70 - 79",F,5
PE,OUTRAS,OUTRO,"70 - 79",M,16
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,18
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,23
PE,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
PE,OUTRAS,VIA_PUBLICA,"70 - 79",M,10
PE,COVID,DOMICILIO,"70 - 79",F,4
